"4954","외항화물","중소기업","우양상선(주)-산업","부산광역시 해운대구 센텀북대로 60 1310호(재송동, 센텀IS타워)","0516409266","해당사항없음","1991","","","","","","부산청"
"4955","외항화물","중소기업","천경해운(주)-산업","부산광역시 중구 충장대로9번길 46 17층 (중앙동4가, 한진해운빌딩)","0516002237","해당사항없음","1974","","","","","","부산청"
"4956","외항화물","중소기업","한주상운(주)-산업","부산광역시 중구 충장대로5번길 3, 금현빌딩5층","0514630284","해당사항없음","1990","","","","","","부산청"
"4957","원양","대기업","동원산업(주)-산업","부산광역시 중구 중앙대로 70 5층 (중앙동4가 동원산업빌딩)","0516003372","어업","1971","","","","","","부산청"
"4958","의료의약","중소기업","(주)뉴캐스트인더스트리","울산광역시 울주군 청량면 처용산업5길 11","0529332904","정형외과용및신체보정용기기제조업","2016","","","","","","부산청"
"4959","의료의약","벤처기업","(주)휴온스메디케어","부산광역시 강서구 녹산산단165로 22 (송정동)","0518311030","","2009","","","","","배정제한","부산청"
"4960","의료의약","중소기업","대우제약(주)","부산광역시 사하구 다대로 153 (신평동)","051 204  3831","해당사항없음","1993","","","","","","부산청"
"4961","전기","중소기업","(주)경은기전","울산광역시 남구 화합로71번길 11-20 (야음동)","052-227-8230","","2014","","","","","","부산청"
"4962","전기","중소기업","(주)금경라이팅","부산광역시 기장군 정관읍 산단6로 12-6","0517471041","전구및조명장치제조업","2015","","","","","","부산청"
"4963","전기","중소기업","(주)금오이엔에스","부산광역시 기장군 기장읍 읍내로15번길 9 ","07077331404","기기용자동측정및제어장치제조업","2016","","","","","배정제한","부산청"
"4964","전기","중소기업","(주)대욱이엔씨","부산광역시 강서구 낙동북로153번길 125","0518319736","배전반및전기자동제어반제조업","2016","","","","","","부산청"
"4965","전기","중소기업","(주)동영코엘스","울산광역시 울주군 언양읍 반천산업로 87 ","0527003004","해당사항없음","1998","","","","","","부산청"
"4966","전기","벤처기업","(주)라텍","부산광역시 강서구 화전산단6로 36 ","0513127711","배전반및전기자동제어반제조업","2009","","","","","","부산청"
"4967","전기","중소기업","(주)로텍","부산광역시 금정구 공단로39번길 10 (금사동)","0515275001","","2008","","","","","","부산청"
"4968","전기","중소기업","(주)리더스이엔지","울산광역시 울주군 언양읍 반천산업로 108-84","052-716-0808","","2013","","","","","","부산청"
"4969","전기","중소기업","(주)모노인더스트리","부산광역시 강서구 녹산산단261로73번길 10(송정동)","0518316934","","2012","","","","","","부산청"
"4970","전기","중소기업","(주)박스코","부산광역시 사하구 신산로 134","0513134403","플라스틱제품제조업","2015","","","","","","부산청"
"4971","전기","중소기업","(주)블루싸이언스","부산광역시 강서구 녹산산단261로14번길 45-13","0518327008","전구및조명장치제조업","2015","","","","","","부산청"
"4972","전기","중소기업","(주)비젼테크","부산광역시 금정구 개좌로  263, A-201호","0515297001","전구및조명장치제조업","2016","","","","","","부산청"
"4973","전기","중소기업","(주)아이이엔한창","부산광역시 강서구 녹산산단261로14번길 14","051-831-3470","","2013","","","","","","부산청"
"4974","전기","중소기업","(주)지원테크","부산광역시 강서구 녹산산업북로 184 ","0519410267","배전반및전기자동제어반제조업","2016","","","","","","부산청"
"4975","전기","중소기업","(주)케이엠이","부산광역시 사상구 낙동대로1302번길 29","0513278770","전자부품","2015","","","","","","부산청"
"4976","전기","중소기업","(주)화성이엔티","부산광역시 강서구 화전산단2로 84","0519713488","배전반및전기자동제어반제조업","2015","","","","","","부산청"
"4977","전기","중소기업","(주)효성훼바","부산광역시 사상구 낙동대로841번길 17","051-312-1591","","2013","","","","","","부산청"
"4978","전기","중소기업","금오기전(주)","부산광역시 기장군 기장읍 차성서로 157 ","0517245070","해당사항없음","1996","","","","","","부산청"
"4979","전기","중소기업","동아전기공업(주)","부산광역시 사하구 다대로137번길 74 (신평동)","051-206-7171","","2014","","","","","배정제한","부산청"
"4980","전기","중소기업","동아제이티(주)","부산광역시 사하구 감천항로419번길 19 (구평동)","051 261 1710","배전반및전기자동제어반제조업","2007","","","","","","부산청"
"4981","전기","중소기업","삼원액트(주)","부산광역시 사상구 대동로 28","051-320-7702","","2013","","","","","배정제한","부산청"
"4982","전기","중소기업","신성전기(주)","부산광역시 기장군 장안읍 장안산단로 39","051 728 6666","해당사항없음","1995","","","","","","부산청"
"4983","전기","중소기업","신우지엠티","울산광역시 북구 매곡산업로 5","052-281-6265","전동기및발전기제조업","2013","","","","","","부산청"
"4984","전기","중소기업","쌍용전력(주)","부산광역시 강서구 미음산단로 미음산단2로 50(구랑동)","0519702520","배전반및전기자동제어반제조업","2011","","","","","","부산청"
"4985","전기","중소기업","에스앤피글로벌(주)","부산광역시 강서구 대저중앙로394번가길 142","0518168836","전구및조명장치제조업","2016","","","","","","부산청"
"4986","전기","중소기업","유니램(주)","울산광역시 울주군 삼남면 삼동로 23 (방기리)","055-372-2504","조명기구및전기용품소매업","2000","","","","","","부산청"
"4987","전기","중소기업","케이피이(주)","부산광역시 기장군 장안읍 명례산단5로 8","0515239776","배전반및전기자동제어반제조업","2016","","","","","","부산청"
"4988","전기","중소기업","태광물산(주)","울산광역시 울주군 상북면 길천산업3길 14-8","0529168111","","2014","","","","","","부산청"
"4989","전기","중소기업","한국매틱스(주)","부산광역시 강서구 미음산단로199번길 5","051 831  8000","해당사항없음","2000","","","","","","부산청"
"4990","전기","중소기업","한라아이엠에스(주)","부산광역시 강서구 화전산단5로 15","0516017044","전기공급및전기제어장치제조업","2015","","","","","","부산청"
"4991","전기","중소기업","한신전기(주)","부산광역시 기장군 정관면 산단3로 120","0517147279","배전반및전기자동제어반제조업","2001","","","","","","부산청"
"4992","전기","중소기업","해강기술(주)","부산광역시 강서구 미음산단4로 150","051-832-6630","배전반및전기자동제어반제조업","2011","","","","","","부산청"
"4993","전자","중소기업","(주)대성","부산광역시 금정구 동천로 13 (회동동)","0515242123","그외기타철강산업","1997","","","","","","부산청"
"4994","전자","중소기업","(주)매일정기","부산광역시 강서구 과학산단로 529","0518315945","","2012","","","","","","부산청"
"4995","전자","중소기업","(주)세운전기","부산광역시 사하구 감천로42번길 47(감천동)","051-208-4641","해당사항없음","1991","","","","","","부산청"
"4996","전자","중소기업","(주)신협전자","부산광역시 사하구 신산북로33번길 13 (신평동)","051-206-0356","해당사항없음","1991","","","","","","부산청"
"4997","전자","중소기업","(주)아쿠아스타","부산광역시 기장군 정관읍 산단4로 2-62 ","0517281270","선박구성부분품제조업","2015","","","","","","부산청"
"4998","전자","중소기업","(주)엠케이","부산광역시 남구 용호로159번길 94, 401","0516107000","전기경보및신호장치제조업","2016","","","","","","부산청"
"4999","전자","중소기업","(주)일산전자","부산광역시 사상구 사상로433번길 52 (모라동)","051 301 0303","해당사항없음","1993","","","","","","부산청"
"5000","전자","중소기업","(주)창성정공","부산광역시 기장군 정관면 용수공단2길 82 (용수리)","0517284127","해당사항없음","1999","","","","","","부산청"
"5001","전자","중소기업","(주)한국시스템","부산광역시 해운대구 반송로513번길 66-35","0515265222","그외기타전자부품제조업","2015","","","","","","부산청"
"5002","전자","중소기업","리노공업(주)","부산광역시 강서구 미음산단로105번길 10(미음동)","051-792-5614","그외기타전자부품제조업","2001","","","","","","부산청"
"5003","전자","중소기업","세신전자(주)","부산광역시 금정구 반송로489번길 49 (금사동)","051 522 1747","해당사항없음","1996","","","","","","부산청"
"5004","정보처리","중소기업","(주)트리노드","부산광역시 해운대구 센텀2로 25, 센텀드림월드 15층","051-747-1426","소프트웨어자문","2015","","","","","배정제한","부산청"
"5005","정보처리","벤처기업","에스티케이엔지니어링(주)","부산광역시 수영구 수영로 724-1, 4층(광안동, 상화빌딩)","051-714-1179","컴퓨터및소프트웨어소매업","2016","","","","","","부산청"
"5006","철강","중소기업","(주)기원솔루텍","부산광역시 강서구 과학산단1로103번길 47","0519979600","","2016","","","","","","부산청"
"5007","철강","중소기업","(주)대웅씨티","부산광역시 강서구 미음산단로 136","070-5020-5505","","2013","","","","","","부산청"
"5008","철강","중소기업","(주)동주웰딩","울산광역시 울주군 웅촌면 갓골길 11 (고연리)","052 256 4015","절삭가공및유사처리업","2007","","","","","","부산청"
"5009","철강","중소기업","(주)디프로매트","부산광역시 강서구 녹산산단261로60번길 19 (송정동)","0518314400","금고제조업","2007","","","","","배정제한","부산청"
"5010","철강","중소기업","(주)보은금속","부산광역시 기장군 정관면 산단4로 26","051-728-5101","","2014","","","","","","부산청"
"5011","철강","중소기업","(주)삼보산업","부산광역시 사상구 새벽로215번길 11(괘법동)","051 316 2882","그외기타조립금속제품제조업","2002","","","","","","부산청"
"5012","철강","중소기업","(주)써테크씨앤피","부산광역시 강서구 녹산산단77로 11","0518313935","자동차부품제조업","2016","","","","","","부산청"
"5013","철강","중소기업","(주)중산기업","울산광역시 울주군 삼동면 암리3길 25","052-254-4290","","2014","","","","","","부산청"
"5014","철강","중소기업","(주)캐스텍코리아","부산광역시 사상구 학장로63번길 24 (학장동)","0513201110","","2011","","","","","","부산청"
"5015","철강","중소기업","(주)티티에스","부산광역시 강서구 미음산단로199번길 27","0518329977","철강관제조업","2016","","","","","","부산청"
"5016","철강","중소기업","(주)펠릭스테크","부산광역시 강서구 미음산단3로 85","0517967804","자동차부품제조업","2015","","","","","","부산청"
"5017","철강","중소기업","(주)현대프로스","울산광역시 남구 처용로 800","0522273927","","2012","","","","","","부산청"
"5018","철강","중소기업","금강금속도금(주)","부산광역시 사하구 다산로225번길 38","0512668384","도금업","2016","","","","","","부산청"
"5019","철강","중소기업","대봉비엠텍(주)","부산광역시 사하구 다산로106번길 43","0512644097","철강압연·압출및연신제품제조업","2016","","","","","","부산청"
"5020","철강","중소기업","대창에이치알에스지(주)","울산광역시 남구 납도로 119 (여천동)","052-272-5566","해당사항없음","2000","","","","","배정제한","부산청"
"5021","철강","중소기업","동보정밀강관(주)","부산광역시 사하구 다산로105번길 31","051-262-6253","","2013","","","","","","부산청"
"5022","철강","중소기업","동아플레이팅(주)","부산광역시 강서구 녹산산단382로14번가길 20 ","0512632170","도금업","2016","","","","","","부산청"
"5023","철강","중소기업","삼영기업(주)","울산광역시 남구 용연로98번길 28 (용연동)","052 257 0110","해당사항없음","1999","","","","","","부산청"
"5024","철강","중소기업","서흥엔지니어링(주)","부산광역시 강서구 녹산산업북로313번길 57","051-831-1811","그외기타철강산업","2016","","","","","","부산청"
"5025","철강","벤처기업","신우금속(주)","부산광역시 강서구 녹산산단261로13번길 46(송정동)","051-899-5831","","2008","","","","","","부산청"
"5026","철강","중소기업","케이제이에프(주)","부산광역시 강서구 화전산단6로 94","0516009350","철강관제조업","2016","","","","","","부산청"
"5027","철강","중소기업","코리아토탈엔지니어링(주)","부산광역시 강서구 범방3로 20 ","0519741388","기타철강산업","2015","","","","","배정제한","부산청"
"5028","철강","중소기업","티케이프렌지(주)","부산광역시 강서구 미음산단4로 70","051-971-6859","철강관제조업","2016","","","","","","부산청"
"5029","철강","중소기업","한주금속(주)원산공장","울산광역시 울주군 온산읍 산남길 69 (원산리)","052 231 1011","해당사항없음","1991","","","","","","부산청"
"5030","통신기기","중소기업","(주)베가통신","부산광역시 강서구 대저중앙로71번가길 21","0512487516","통신기기및방송장비제조업","2015","","","","","","부산청"
"5031","통신기기","중소기업","(주)제이솔루션","부산광역시 동구 초량중로 14, 102호","0514661980","통신기기및방송장비제조업","2016","","","","","","부산청"
"5032","통신기기","중소기업","메스코(주)","부산광역시 영도구 와치로 213, 동삼절영상가1동 101-104","0514127903","통신기기및방송장비제조업","2015","","","","","","부산청"
"5033","화학","벤처기업","(주)대미","울산광역시 울주군 온산읍 회학3길 56-14","0522232164","","2014","","","","","","부산청"
"5034","화학","중소기업","(주)대영특수고무","부산광역시 기장군 정관읍 정관로 232-30","0517283900","볼및롤러베어링제조업","2016","","","","","","부산청"
"5035","화학","중소기업","(주)보명","울산광역시 남구 신여천로35번길 40","052-257-8860","기타화학제품제조업","2015","","","","","","부산청"
"5036","화학","중소기업","(주)삼우","울산광역시 남구 사평로 251 (선암동)","0522765551","","2014","","","","","","부산청"
"5037","화학","중소기업","(주)성우정공","부산광역시 기장군 정관면 농공길 13-140 (방곡리)","051 728 4251","해당사항없음","1996","","","","","","부산청"
"5038","화학","중소기업","(주)아셈스","부산광역시 사하구 을숙도대로873번길 31 (감천동)","0517133915","","2011","","","","","","부산청"
"5039","화학","중소기업","(주)엠에스가스","부산광역시 사상구 가야대로176번길 92(학장동)","051-316-2301","가스제조및배관공급업","1992","","","","","","부산청"
"5040","화학","중소기업","(주)와이지톰스","부산광역시 사상구 사상로356번길 41-10 (덕포동)","051-304-7736","플라스틱필름","2009","","","","","","부산청"
"5041","화학","중소기업","(주)위즈켐","울산광역시 울주군 온산읍 회학3길 56-17","0522779714","기타화학제품제조업","2016","","","","","","부산청"
"5042","화학","중소기업","(주)제일화성","울산광역시 울주군 온산읍 회학3길 38-16","052-955-6070","","2014","","","","","","부산청"
"5043","화학","중소기업","(주)조양테크","부산광역시 강서구 생곡로 242","055-338-0030","해당사항없음","2000","","","","","배정제한","부산청"
"5044","화학","중소기업","광명잉크제조(주)","부산광역시 강서구 녹산산단165로 6 (송정동)","0518319800","인쇄관련산업","1992","","","","","","부산청"
"5045","화학","중소기업","국제인쇄(주)","부산광역시 사상구 새벽로167번길 129 (감전동)","0513237511","해당사항없음","1994","","","","","","부산청"
"5046","화학","중소기업","동성사(주)","부산광역시 사하구 신산로 123 (신평동)","051 203 0570","해당사항없음","1994","","","","","","부산청"
"5047","화학","중소기업","명진티에스알(주)","부산광역시 강서구 녹산산단290로 28(송정동)","051-832-0002","해당사항없음","1991","","","","","","부산청"
"5048","화학","중소기업","신일피엔에스(주)","울산광역시 울주군 웅촌면 밭마당길 20 (고연리)","052-258-8201","해당사항없음","1996","","","","","","부산청"
"5049","화학","중소기업","엔에이치케미칼(주)","울산광역시 울주군 청량면 상개로 63-75","052-267-4700","","2007","","","","","","부산청"
"5050","화학","중소기업","욱성화학(주)","부산광역시 금정구 개좌로 174 (회동동)","051-718-5313","해당사항없음","1993","","","","","","부산청"
"5051","화학","중소기업","제우스유화공업(주)","부산광역시 사상구 낙동대로943번길 105 (감전동)","0513158182","","2014","","","","","","부산청"
"5052","화학","중소기업","주원테크(주)","부산광역시 강서구 녹산산단382로14번가길 14 (송정동)","051-832-0881","해당사항없음","2000","","","","","","부산청"
"5053","화학","중소기업","케이에스케미칼(주)","울산광역시 울주군 온산읍 화산3길 12","0522392273","도료","2015","","","","","","부산청"
"5054","화학","중소기업","파미셀(주)케미컬사업부문","울산광역시 울주군 온산읍 석당길 8, 이수화학내","0522372600","기초의약물질및생물학적제제제조업","2016","","","","","","부산청"
"5055","기계","중소기업","탱크테크(주)","부산광역시 사하구 구평로16번길 51 (구평동)","051-979-1600","Valve, Water Mist, 해양철구조물","1994 ","","","","","배정제한","부산청"
"5056","기계","중소기업","(주)에스비정공","부산광역시 강서구 화전산단6로 110 (화전동)","051-831-5530","너클(캐리어) &amp;엔진부품","2008 ","","","","","배정제한","부산청"
"5057","화학","중소기업","세화골판지공업(주)","부산광역시 강서구 녹산산단362로 26","0518310043","골판지상자","2014 ","","","","","배정제한","부산청"
"5058","생활용품","중견기업","(주)태웅","부산 강서구 녹산산단27로 67","051 899 7902"," ","2017","","","","","현역만 제한","부산청"
"5059","철강","중견기업","비엔스틸라(주)","부산 강서구 녹산산업북로313번길 96","051 600 8300","칼라강판","2017","","","","","현역만 제한","부산청"
"5060","건설(국내)","중견기업","㈜동아지질","부산 금정구 금샘로 347(구서동)","051 580 5536","토목","2017","","","","","현역만 제한","부산청"
"5061","기계","중소기업","터보파워텍(주)","부산광역시 사하구 다산로 107 (다산로)","051-264-2950","PACKING RING","2000 ","","","","","","부산청"
"5062","기계","중소기업","우민기술(주)","부산광역시 강서구 녹산산단261로13번길 14","0512667160","자동차도장/육상해양플랜트","2016 ","","","","","","부산청"
"5063","기계","중소기업","(주)성일엔케어","부산광역시 사하구 다산로 185 (다대동)","051-264-2000","선박엔진부품, 플랜트 부품","1992 ","","","","","","부산청"
"5064","기계","중소기업","(주)아산정밀","부산광역시 강서구 화전산단2로134번길 41(화전동)","0513059853","소화기조립체","2012 ","","","","","","부산청"
"5065","기계","중소기업","(주)다이아트","울산광역시 북구 매곡산업1길 17","052-286-4041","자동차프레스금형","2015 ","","","","","","부산청"
"5066","기계","중소기업","삼우엠씨피(주)","부산광역시 강서구 미음산단1로16번길 20(구랑동)","051-780-3000","securing device","1995 ","","","","","","부산청"
"5067","기계","중소기업","일진엔티에스(주)","부산광역시 기장군 정관면 산단4로 103","0518311700","공업용재단칼","1997 ","","","","","","부산청"
"5068","기계","중소기업","(주)파나시아","부산광역시 강서구 미음산단3로 55","051-831-1010","BWTS, LEVEL GAUGE","2011 ","","","","","","부산청"
"5069","기계","중소기업","(주)블루코어컴퍼니 ","부산광역시 해운대구 센텀중앙로 48, 1203호(에이스하이테크21,우동)","0517474318","이리스(큐스위치드엔디야그레이저)","2016 ","","","","","","부산청"
"5070","기계","중소기업","와이엠양산기공(주)","부산광역시 기장군 정관면 산단4로 113 (달산리)","0517286282","공기식공구","2001 ","","","","","","부산청"
"5071","기계","벤처기업","(주)피알","울산광역시 북구 매곡산업로 59 (매곡동)","052-294-1077","자동화설비,세척기,pallet,carrier 외","2009 ","","","","","","부산청"
"5072","기계","중소기업","(주)동강금속","부산광역시 사하구 다산로53번길 48 (다대동)","051-263-1511","밸브","2014 ","","","","","","부산청"
"5073","기계","중소기업","대진정기(주)","부산광역시 사상구 사상로368번길 25 (덕포동)","051-303-7420","유압피팅류","1995 ","","","","","","부산청"
"5074","기계","중소기업","(주)동남","울산광역시 울주군 웅촌면 고연로 172 (고연리)","0522569081","범퍼보강제","2008 ","","","","","","부산청"
"5075","기계","중소기업","(주)강림정공","부산광역시 사상구 사상로 440번길 28 (모라동)","0513010560","디스크 브레이크 캘리퍼","1997 ","","","","","","부산청"
"5076","기계","중소기업","(주)선진종합","부산광역시 영도구 대평로41번길 3(대평동2가)","051-414-7300","선박엔진수리","1998 ","","","","","","부산청"
"5077","기계","중소기업","(주)대봉기연","부산광역시 강서구 가리새1로 9 ","051-831-8881","트랜스퍼 피더","2009 ","","","","","","부산청"
"5078","기계","중소기업","(주)한일정공","부산광역시 강서구 과학산단1로 8 (지사동)","0513300700","MUFFLER","1991 ","","","","","","부산청"
"5079","기계","중소기업","삼양금속공업(주)","부산광역시 사하구 다대로 944","0512666655","선박부품","2016 ","","","","","","부산청"
"5080","기계","중소기업","(주)신라테크","울산광역시 울주군 두서면 활천산업1길 145-4","0522548651","산업기계.자동차부품제조업","2016 ","","","","","","부산청"
"5081","기계","중소기업","태창정공(주)","부산광역시 강서구 녹산산단261로14번길 51(송정동)","051-831-5005","탭밸브부품","2000 ","","","","","","부산청"
"5082","기계","중소기업","(주)에스비이엔지","부산광역시 강서구 미음산단4로62번길 16","0518320165"," ","2015 ","","","","","","부산청"
"5083","기계","중소기업","(주)한텍테크놀러지","울산광역시 울주군 웅촌면 고연로 187 (고연리)","052-270-3700","오일팬,엔진브라켓","1997 ","","","","","","부산청"
"5084","기계","중소기업","정원기계(주)","울산광역시 울주군 언양읍 반천산업로 108-53 ","052-254-2380","치차전동축, 자동차기어","2001 ","","","","","","부산청"
"5085","기계","중소기업","원진엠앤티(주)","부산광역시 강서구 녹산산단17로78번길 33 (송정동)","051-315-4755","CNC공작기계 회전공구대","2002 ","","","","","","부산청"
"5086","기계","중소기업","동성중공업(주)","부산광역시 강서구 화전산단2로133번길 16 (화전동)","0518310821","철도차량부품","1995 ","","","","","","부산청"
"5087","기계","중소기업","(주)동양테크","부산광역시 기장군 정관읍 산단4로 90","0515239221","pipe","2016 ","","","","","","부산청"
"5088","섬유","중소기업","(주)부광","부산광역시 사하구 신산로 10 (신평동)","0512938405","화섬직물","1997 ","","","","","","부산청"
"5089","섬유","중소기업","부광편직(주)","부산광역시 사하구 신산로 196(신평동)","051-293-8401","스판벨벳원단","2013 ","","","","","","부산청"
"5090","신발","중소기업","(주)트렉스타","부산광역시 강서구 녹산산업중로192번길 10 (송정동)","0513093501","신발등","1992 ","","","","","","부산청"
"5091","전기","중소기업","(주)동진전기","울산광역시 울주군 삼남면 공암길 19","0522545533","발전기, 시동기, 작동기","2015 ","","","","","","부산청"
"5092","전기","중소기업","효성전기(주)","부산광역시 기장군 장안읍 장안산단9로 190","051-720-6300","자동차용 전기모터","1993 ","","","","","","부산청"
"5093","전기","중소기업","(주)컴씨스","부산광역시 강서구 과학산단1로 20","0519718846","전자가속페달, 센서류, 전장품","2016 ","","","","","","부산청"
"5094","전기","중소기업","세명전기공업(주)","부산광역시 사상구 대동로 188(학장동)","051 316  6887","송전배전가설금구류","1991 ","","","","","","부산청"
"5095","전기","중소기업","(주)세양","부산광역시 북구 만덕1로104번길 24, 1층","0519724690","차량용 기밀 WIRE ASS&apos;Y","2015 ","","","","","","부산청"
"5096","전기","중소기업","(주)시스코피엔시","울산광역시 울주군 언양읍 반천산업로 97","0522875530"," ","2016 ","","","","","","부산청"
"5097","전기","중소기업","(주)유진에프에이","부산광역시 강서구 과학산단2로43번길 과학산단2로43번길 56(지사동)","0519415351","선박용 평형수 처리장치중 전기판넬 결선 조립","2016 ","","","","","","부산청"
"5098","전자","중소기업","비아이산업(주)","부산광역시 강서구 공항로767번다길 32","07086673331","화재및가스감지시스템","2015 ","","","","","","부산청"
"5099","전자","벤처기업","모니텍(주)","부산광역시 사상구 새벽시장로 92 (감전동)","0513118691","용접 모니터링 시스템","2014 ","","","","","","부산청"
"5100","전자","중소기업","삼원에프에이(주)","부산광역시 해운대구 반송로513번길 66-25","051-630-3076","자동제어시스템","1991 ","","","","","","부산청"
"5101","전자","중소기업","스마트전자(주)","울산광역시 울주군 삼동면 삼동로 87","0522552512","저항기,Protecter (전압,전류)","2016 ","","","","","","부산청"
"5102","전자","중소기업","(주)광성계측기","부산광역시 기장군 장안읍 장안산단8로 126","0517233000","계측기","1998 ","","","","","","부산청"
"5103","철강","중소기업","삼영엠티(주)","부산광역시 강서구 과학산단2로3번길 102 (지사동)","051-971-3001","자동차부품","2002 ","","","","","","부산청"
"5104","철강","중소기업","연산메탈(주)","부산광역시 강서구 화전산단1로 8","0518318866"," ","2015 ","","","","","","부산청"
"5105","철강","중소기업","동연스틸(주)","부산광역시 강서구 녹산산단261로73번길 11","0518317501","강관","2015 ","","","","","","부산청"
"5106","철강","중소기업","삼천리열처리테크(주)","부산광역시 사하구 홍티로 115(다대동)","051-304-3004","금속열처리가공","2012 ","","","","","","부산청"
"5107","철강","중소기업","(주)일광주공","부산광역시 강서구 녹산산단46로 49(송정동)","051-831-8345","자동차부품 외 ","2001 ","","","","","","부산청"
"5108","철강","중소기업","(주)청우제강","부산광역시 강서구 녹산화전로 24 (송정동)","051-831-3169","와이어로프,아연도경강선","1999 ","","","","","","부산청"
"5109","철강","중소기업","(주)부산인텍부산금망","부산광역시 강서구 녹산산업북로313번길 48","0518310222","금속판금 외","1996 ","","","","","","부산청"
"5110","철강","중소기업","(주)해덕파워웨이","부산광역시 강서구 녹산산단289로 46 (송정동)","051-831-0101","선박방향타","2001 ","","","","","","부산청"
"5111","철강","중소기업","(주)창원엔지니어링","부산광역시 사하구 다산로 75(다대동)","0512643971","조선배관파이프외","1999 ","","","","","","부산청"
"5112","철강","중소기업","(주)해원","부산광역시 강서구 화전산단6로 120(화전동)","051 312  2161","금속이음관","1999 ","","","","","","부산청"
"5113","철강","중소기업","(주)현대피팅","부산광역시 기장군 장안읍 명례산단5로 101","0518310895","플랜지","2016 ","","","","","","부산청"
"5114","철강","중소기업","(주)티케이판넬","울산광역시 북구 효자로 27","0522875263","조립식판넬","2000 ","","","","","","부산청"
"5115","철강","중소기업","동일철강(주)","부산광역시 사상구 가야대로 46 (학장동)","051 316  5341","마봉강 흑봉강 형강","1993 ","","","","","","부산청"
"5116","화학","중소기업","(주)대성테크","부산광역시 강서구 녹산산단261로74번길 33 (송정동)","051-831-4440","방탄헬멧,방탄조끼외","1999 ","","","","","","부산청"
"5117","화학","중소기업","(주)흥일폴리켐","부산광역시 강서구 녹산산단262로13번길 12","0518318871","합성수지","2015 ","","","","","","부산청"
"5118","화학","중소기업","동해가스산업(주)","울산광역시 남구 산업로 428 (여천동)","052-260-3315","산업용가스 산소 질소 알곤 외","1991 ","","","","","","부산청"
"5119","정보처리","벤처기업","페달링(주)","울산광역시 울주군 언양읍 유니스트길 114동 805호 ","052-242-8888","web, App","2016 ","","","","","","부산청"
"5120","정보처리","중소기업","다운정보통신(주)","부산광역시 해운대구 센텀중앙로 78, 606호","0517422600","네트웍장비 설치,구축 및 유지보수 관리","2015 ","","","","","","부산청"
"5121","정보처리","중소기업","앤시정보기술(주)","부산광역시 해운대구 센텀서로 30, 2003호,2004호,2005호(우동, 케이엔엔타워)","051-664-8000"," ","2001 ","","","","","","부산청"
"5122","정보처리","중소기업","(주)소프트기획","부산광역시 수영구 무학로 10, 청강빌딩 4층","051-755-2265"," ","2015 ","","","","","","부산청"
"5123","정보처리","중소기업","(주)아이엠씨","부산광역시 영도구 영도새싹길 3(영선동1가)","051-413-1122","ERP. ASP 서비스","2013 ","","","","","","부산청"
"5124","통신기기","중소기업","(주)솔루윈스","부산광역시 해운대구 센텀북대로 60 - 0, 1315호 (재송동,센텀 아이에스타워)","0517809001"," ","2012 ","","","","","","부산청"
"5125","게임S/W","중소기업","(주)마상소프트","부산광역시 해운대구 센텀서로 30,19층(우동,KNN타워) ","051-664-7830","게임","2009","","","","","","부산청"
"5126","의료의약","중소기업","(주)에스엠이엔지","부산광역시 사상구 낙동대로1302번길 46","0513058016","","2011","","","","","","부산청"
"5127","기계","소기업","주식회사 하트만","부산 강서구 낙동남로533번길 55","051 264 8829","선박엔진부품","2017","","","","","","부산청"
"5128","기계","중기업","주) 기성대정정밀","울산 울주군 웅촌면 은현공단2길 29-7","055 372 3418","자동차용 사프트","2017","","","","","","부산청"
"5129","기계","소기업","정민금속(주)","부산 강서구 가달1로 53","051 831 9132","스텐파이프,플라콘,죠인트","2017","","","","","","부산청"
"5130","기계","소기업","(주)엠제이티","부산 사상구 학감대로 169","051 328 2400","반도체용FITTING, IGS BLOCK BODY, BOLL VALVE ","2017","","","","","","부산청"
"5131","기계","소기업","주식회사엘피케이","울산 울주군 상북면 길천산업로 473-6","052 918 8881","선박엔진부품","2017","","","","","","부산청"
"5132","기계","소기업","(주)에스티에스정밀","부산 사상구 감전천로 188","051 327 9511","반도체용FITTING","2017","","","","","","부산청"
"5133","기계","소기업","(주)성일튜브","부산 강서구 화전동 595-7","051 972 3553","자동차엔진부품","2017","","","","","","부산청"
"5134","기계","소기업","(주)부성시스템","부산 사상구 낙동대로1530번길 39","051 303 0460","시설하우스 자동개폐기","2017","","","","","","부산청"
"5135","섬유","소기업","주식회사 창성염직","부산 사하구 신산로29번길 34 (신평동)","051 717 2553","염색가공","2017","","","","","","부산청"
"5136","시멘트.요업","소기업","(주)대림유리","부산 강서구 대저중앙로375번길 35","051 973 6707","복층유리","2017","","","","","","부산청"
"5137","신발","소기업","영일신소재","부산 사상구 사상로 425번길 42","051 301 4943","파이론","2017","","","","","","부산청"
"5138","전기","소기업","(주)제국전기","울산 북구 원연암2길 39","052 296 3772","전기판넬외함,수배전반","2017","","","","","","부산청"
"5139","전기","중기업","(주)오상엠엔이티","부산 부산진구 전포대로 162 (한웅인터빌 2층)","051 623 0268","실내조명등,다운라이트 외","2017","","","","","","부산청"
"5140","화학","소기업","(주) 금강테크","울산 울주군 상북면 길천산업로 425","052 262 4802","자동차용 밴드케이블","2017","","","","","","부산청"
"5141","건설(국내)","중소기업","금풍건설이엔씨㈜","부산 수영구 수영로 775 영화빌딩 4F","051 751 4492","토목공사, 터널공사외","2017","","","","","","부산청"
